	fullname	id	likes	replies	retweets	text	timestamp	url	user	sentiment score
263	Mollie	873199540509319168	10407	628	3959	Trump's crime was winning an election. A lot of drama due to some people's refusal to accept this fact.	2017-06-09 15:26:08	/MZHemingway/status/873199540509319168	MZHemingway	0.1875
264	Dr. Craig Considine	873203922575425536	47	13	33	Conspiracies are flourishing in Trump's US. Don't take the bait from the bigots. Use your head. Consider the FACTS. https://craigconsidinetcd.com/2017/06/09/these-anti-sharia-protests-are-based-on-lies-and-conspiracy-theories/ …	2017-06-09 15:43:33	/CraigCons/status/873203922575425536	CraigCons	0.0
265	Palmer Report	873326358260318208	683	22	443	James Comey threw open the Trump-Russia dossier floodgates, and now here come the subpoenas http://www.palmerreport.com/politics/comey-floodgates-subpoenas/3388/ … #TrumpMustTestify	2017-06-09 23:50:04	/PalmerReport/status/873326358260318208	PalmerReport	0.0
266	Josh Gerstein	873283056555241472	81	3	38	It's a longshot bet, I'll grant you, but predicting Trump Administration ultimately felled by inattention to spelling https://twitter.com/DaHalperin/status/873265313202176000 …	2017-06-09 20:58:00	/joshgerstein/status/873283056555241472	joshgerstein	0.0
267	Mehdi Hasan	873255245899608064	642	47	258	Trump asked straight up (by a conservative journo!) about whether there are tapes. He avoids answering. Again. Wow.	2017-06-09 19:07:29	/mehdirhasan/status/873255245899608064	mehdirhasan	0.175
268	Kyle Griffin	873283049450024960	4382	221	2041	GILLIBRAND on Trump: “Has he kept any of these promises? No. Fuck No…If we are not helping people, we should go the fuck home.” pic.twitter.com/o01wgdAHoR	2017-06-09 20:57:58	/kylegriffin1/status/873283049450024964	kylegriffin1	-0.1
269	McSpocky™  👽 🖖	873319324018253824	90	18	56	Twitter Had A Field Day With The Ivanka Trump Brand Father's Day Gift Guide http://bit.ly/hzyAcr pic.twitter.com/3rJOXzVw5d	2017-06-09 23:22:06	/mcspocky/status/873319324018253824	mcspocky	0.0
270	rebkah howard	872757738169937920	54223	1072	40917	Vicente Fox snatched Donald Trump’s soul on the internet yesterday and none of you told me. pic.twitter.com/o6VyJj7vmP	2017-06-08 10:10:34	/pink_funk/status/872757738169937920	pink_funk	0.0
271	NYT Graphics	851514915273805824	18228	977	17226	"Days at a golf course during first 81 days as president:
Trump: 17
Obama: 0
Bush: 0
Clinton: 3
https://nyti.ms/2okvP8J pic.twitter.com/mWrDexCSYI"	2017-04-10 19:19:10	/nytgraphics/status/851514915273805826	nytgraphics	0.375
272	Kyrielle	851426403711156224	16	1	13	We can always count on McCain grabbing attention by bashing Trump & Republicans but falling in line with them when his vote is required. https://twitter.com/JSavoly/status/851425079879766016 …	2017-04-10 13:27:28	/TheZenPuppy/status/851426403711156224	TheZenPuppy	0.0
273	Steve McGranahan 🇺🇸	851506982112702464	499	40	264	Breaking News: Kim Jong Ill of North Korea steps up air fighting practice due to Pres. Trump Syrian bombing. @SteerBuxx @TheRackSlayerpic.twitter.com/HHjMDBmS0s	2017-04-10 18:47:39	/wsredneck/status/851506982112702464	wsredneck	-0.3125
274	~Mami Jordan	851585584736997376	0	0	0	¿Qué ha tuiteado Trump sobre ti? http://fb.me/8u4Xb0Ba5 	2017-04-10 23:59:59	/BebaTuFlakita/status/851585584736997376	BebaTuFlakita	0.0
275	Puesto Loco™	851497211808665600	32	1	17	Putin and Trump won't let this guy live long enough for extradition. And the GOP's Justice Dept will let t happen.	2017-04-10 18:08:50	/PuestoLoco/status/851497211808665600	PuestoLoco	0.028787878787878782
276	LivingBlue	851436581558915072	459	4	169	"Donald Trump-""I've got a 34% approval rating""

United Airlines-""Hold my beer""

#United"	2017-04-10 14:07:54	/LivingBlueinRed/status/851436581558915073	LivingBlueinRed	0.0
277	Donald Trump Lvr	851585583394807808	0	0	0	"""San Bernardino"" Ive had it with these fake trump fans who dont remember when he said PEACE THROUGH STRENGTH YOU DID VOTE FOR THAT DUMMY"	2017-04-10 23:59:59	/DPClick/status/851585583394807808	DPClick	-0.5
278	Don Victor	851585583218647040	0	0	0	"May, Trump agree Russia should break ties with Assad  
#Israel #USA #Canada #UK #France #Sweden #Norway #Australia #Belgium #Russiahttps://twitter.com/Jerusalem_Post/status/851577819209416710 …"	2017-04-10 23:59:59	/vhfiel/status/851585583218647040	vhfiel	0.0
279	@ANTITRUMPMVMT	851582165707915264	13	1	9	Leaks Reveal a Disorganized, Rudderless Trump Presidency • #ANTITRUMPMVMThttps://www.washingtonpost.com/blogs/post-partisan/wp/2017/04/10/leaks-reveal-a-disorganized-rudderless-trump-presidency/ …	2017-04-10 23:46:24	/ANTITRUMPMVMT/status/851582165707915264	ANTITRUMPMVMT	0.0
280	james johnson	851220859465285632	56	0	37	There is a window of opportunity to get out of this mess.All those who aid Trump by not speaking the TRUTH are spineless hypocrites. #Resistpic.twitter.com/v7X6uNgLhl	2017-04-09 23:50:42	/jimmyhawk9/status/851220859465285632	jimmyhawk9	0.0
281	donald marshall	851583351400136704	6	0	5	"Still working on those pesky emails
No time for Trump https://twitter.com/DaShanneStokes/status/851532918803623936 …"	2017-04-10 23:51:07	/FilthyDonald/status/851583351400136704	FilthyDonald	0.0
282	HuffPost	851516187506872320	5210	113	1917	The reporter who infuriated Donald Trump in 2016 wins a Pulitzer http://huff.to/2ok5gll pic.twitter.com/ObGDp5vEUR	2017-04-10 19:24:14	/HuffPost/status/851516187506872320	HuffPost	0.3
283	Rogue CPI	851513964089532416	969	61	952	Reminder: Donald Trump signed a bill that repealed restrictions on the mentally ill buying guns. https://twitter.com/ap/status/851498774384054273 …	2017-04-10 19:15:24	/RogueCPI/status/851513964089532419	RogueCPI	-0.5
284	Dr Alicia Beck	851569255057432576	0	0	1	Trump on pace to surpass 8 years of Obama's travel spending in 1 year - CNN https://apple.news/AQPXDTGDPQ0eO6tAUIR4Glg …	2017-04-10 22:55:06	/AliciaBeck20/status/851569255057432577	AliciaBeck20	0.0
285	VICA♔POTA	851585581792579584	4	0	0	"He's on team ""rationalize everything Trump does"" He's got excuses for his excuses."	2017-04-10 23:59:59	/LadyInfidels/status/851585581792579584	LadyInfidels	0.0
286	Tea Pain	851584866965749760	1378	33	1063	"This is the man the Trump hope ""likes"" him.  We can not tolerate a leader that praises a war criminal. https://www.apnews.com/19772be1238e49fbb62c509a5b659b3d …"	2017-04-10 23:57:08	/TeaPainUSA/status/851584866965749760	TeaPainUSA	-0.4
287	Adam Khan	851570826029682688	644	30	754	31. Shocking to no one who has followed this thread: Kochs, Trump huddled at Mar-a-Lago; Kochs either saved Priebus or found his replacement pic.twitter.com/suBX9MgXjx	2017-04-10 23:01:21	/Khanoisseur/status/851570826029682690	Khanoisseur	-1.0
288	Bill Mitchell	851580042991869952	2963	215	669	I've been all-in for Trump for 20 months. Results? 215,000 followers and a radio show with 100,000 daily listeners.  Why would I change?	2017-04-10 23:37:58	/mitchellvii/status/851580042991869954	mitchellvii	0.0
289	Tea Pain	851584866965749760	1378	33	1063	"This is the man the Trump hope ""likes"" him.  We can not tolerate a leader that praises a war criminal. https://www.apnews.com/19772be1238e49fbb62c509a5b659b3d …"	2017-04-10 23:57:08	/TeaPainUSA/status/851584866965749760	TeaPainUSA	-0.4
290	Sarah Farley	851585308458135552	0	0	1	Benjamin Netanyahu: Israel Fully Supports President Trump's Decision http://www.westernjournalism.ln.is/fA1ME  #RT #tgdn #Vet #pjnet #Sot #Nobama #NRA #2A	2017-04-10 23:58:53	/Ssmfarley777/status/851585308458135552	Ssmfarley777	0.0
291	Meghan Csontos	858795646987497472	50	7	21	Trump won't travel because it will take foreign leaders all of 30 secs to figure out exactly how delusional and uninformed he is #ThePoint	2017-04-30 21:30:12	/BaconandMegs81/status/858795646987497475	BaconandMegs81	0.0625
292	William LeGate	858809995365720064	583	372	390	The White House is considering suing people on Twitter saying anything anti-Trump. Wow, wow, wow… https://twitter.com/Mediaite/status/858724499122003968 …	2017-04-30 22:27:13	/williamlegate/status/858809995365720064	williamlegate	0.06666666666666667
293	ROCK ON OHIO 🎸 ☮ 🍺 👍	858793943126945792	309	19	206	"#PresidentTrump really tells it like it is! #Truth!  Trump on CBS: 'I love your show. I call it Deface the Nation'

https://twitter.com/i/moments/858727778333491200 …"	2017-04-30 21:23:26	/ROCKONOHIO/status/858793943126945793	ROCKONOHIO	0.40625
294	Brian Klaas	858734456772939776	10817	195	6551	Let's be clear: Trump has been harsher on Nordstrom and Meryl Streep than al-Sisi, Duterte, Erdogan, Putin, or Xi. https://twitter.com/benyc/status/858669807406899200 …	2017-04-30 17:27:03	/brianklaas/status/858734456772939776	brianklaas	0.10000000000000002
295	zeldie stuart	858833341868593152	0	0	0	100 Days of Trump Style, via @nytimes: hum Melania? who dressed u? 6 yr old Dressing her Barbie badly?https://www.nytimes.com/2017/04/29/fashion/100-days-of-trump-style.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …	2017-04-30 23:59:59	/ivdasa/status/858833341868593152	ivdasa	0.1
296	Gordon Warnock	858768418102591488	25	0	20	Trump wants to eliminate library funding. Let's send a copy of this book to everyone in Congress. https://votelibraries.nationbuilder.com/send_librarians_to_congress … via @EveryLibrarypic.twitter.com/LL4i7yN1tl	2017-04-30 19:42:00	/gordonwarnock/status/858768418102591488	gordonwarnock	0.2
297	The Hill	858831666101596160	758	79	489	"Carl Bernstein: Trump has ""lied as no President of the United States in my lifetime has"" http://hill.cm/jk4q8Og pic.twitter.com/Eig1PfT3Ti"	2017-04-30 23:53:20	/thehill/status/858831666101596160	thehill	0.0
298	Jack Cahill	858833341046558720	2	0	0	Seriously? No. Please no. Those of us suffering from clinical Trump depression need the release. Otherwise we're left simply with booze.	2017-04-30 23:59:59	/WhiteBuffaloRep/status/858833341046558720	WhiteBuffaloRep	0.05555555555555555
299	George Takei	858812962060021760	10912	136	2905	"Trumpcare 1.0 & 2.0: FAILED
Muslim ban 1.0 & 2.0: BLOCKED
Approval: RECORD LOW

Trump says media failing? Needs an IMAX for that projection."	2017-04-30 22:39:00	/GeorgeTakei/status/858812962060021760	GeorgeTakei	-0.25
300	Jesse Lehrich	858480536905551872	940	59	562	"""You knew damn well I was a snake before you took me in.""
– President Donald J. Trump"	2017-04-30 00:38:04	/JesseLehrich/status/858480536905551872	JesseLehrich	0.0
301	Joy Reid	858817585378471936	9579	403	3826	Whatever happens, bringing Bannon, Miller, Gorka and Anton into the White House permanently stains Trump's legacy as president.	2017-04-30 22:57:23	/JoyAnnReid/status/858817585378471936	JoyAnnReid	0.0
302	Shree  ✊🏾 ❤️ 🇺🇸	858821810925817856	44	2	13	I don't know why people are surprised. Duerte & Trump believe very similar things...they both love autocracy and violence.  https://twitter.com/nickkristof/status/858818497878515713 …	2017-04-30 23:14:10	/shreec/status/858821810925817858	shreec	0.19999999999999998
303	 🇺🇸 Cathy O'Dell Town  🇺🇸	858813854171619328	46	7	25	"Waters: 'I've never seen anybody as disgusting or disrespectful' as Trump http://thehill.com/homenews/house/331302-maxine-waters-ive-never-seen-anybody-as-disgusting-or-as-disrespectful-as …
YOU are disrespectful & disgusting Maxine!"	2017-04-30 22:42:33	/youlivethrice/status/858813854171619328	youlivethrice	-1.0
304	Leadership Tips	858833339498811392	0	0	0	Think BIG! You are going to be thinking anyway, so think BIG! - Donald Trump	2017-04-30 23:59:59	/LeadershipTwt/status/858833339498811394	LeadershipTwt	0.0
305	TimesNow	858833338869698560	0	0	0	"Did Donald Trump Commission Russia's Hack of the US Election Himself?

https://patribotics.blog/2017/04/23/did-donald-trump-commission-russias-hack-of-the-us-election-himself/ … via @patribotics"	2017-04-30 23:59:58	/TymesNow/status/858833338869698560	TymesNow	0.0
306	Ana Navarro	858805436191055872	19594	862	11259	Final Tally: Trump said 488 lies or misleading statements in 100 Days. This. Is. Not. Normal. https://www.washingtonpost.com/graphics/politics/trump-claims/?tid=a_inl&utm_term=.42a6cb5a4d12 …	2017-04-30 22:09:06	/ananavarro/status/858805436191055872	ananavarro	-0.0375
307	NowThis	858819020195155968	133	20	175	Trump just invited the President of the Philippines to the White House pic.twitter.com/NDbBbdVzYN	2017-04-30 23:03:05	/nowthisnews/status/858819020195155970	nowthisnews	0.0
308	Usagi Tsukino	858833337888247808	0	0	0	Nope check how many actually voted Trump	2017-04-30 23:59:58	/SailorDemocracy/status/858833337888247808	SailorDemocracy	0.25
309	Jack Posobiec  🇺🇸	858687967333949440	991	111	420	The media after 100 days of President Donald Trump pic.twitter.com/fhRpdBjaoq	2017-04-30 14:22:19	/JackPosobiec/status/858687967333949440	JackPosobiec	0.0
310	Micah Zenko	858712323149758464	2123	132	917	"Trump yet again: ""If you don't catch a hacker, okay, in the act, it's very hard to say who did the hacking."" 

100% false and irresponsible."	2017-04-30 15:59:06	/MicahZenko/status/858712323149758466	MicahZenko	-0.0930555555555556
311	Scott Dworkin	901983187743723520	19578	1053	29582	"This video of Trump talking about building Trump Tower in Moscow–needs to go viral.

#ImpeachTrump #TrumpResignpic.twitter.com/HoOISzAtq7"	2017-08-28 01:42:04	/funder/status/901983187743723520	funder	0.0
312	Burrito Donkey Supreme	902305428566138880	3	0	2	no. Trump said (Fire and hell. ) he never studied WW2 Pacific.	2017-08-28 23:02:32	/jprush2112r/status/902305428566138884	jprush2112r	0.0
313	Noticiero Digital	902319308675706880	1	0	13	Capriles: Ahora el kilo de carne está por las nubes por culpa de Trump, sinvergüenzas - http://tinyurl.com/yb3osewv pic.twitter.com/lgjrceQ3R8	2017-08-28 23:57:42	/NDtitulares/status/902319308675706881	NDtitulares	0.0
314	But Her Emails!	902319886420111360	0	0	0	But her emails!!!!!!!!!!!!! #ButHerEmails #Comey #Clinton #Trump	2017-08-28 23:59:59	/butheremailsbot/status/902319886420111361	butheremailsbot	0.0
315	Johnny Rivera  🇵🇷	902317047975211008	25	3	9	This is a digital collection plate (Samaritan'sPurse) run by Trump supporter,Franklin Graham. Nothing happens unless there's money involved.	2017-08-28 23:48:43	/prjohnnyrivera/status/902317047975211016	prjohnnyrivera	0.0
316	Toxchick	902274211850240000	32	4	5	I am legit having a taco truck come to my house when Trump is out of office. pic.twitter.com/ZkkSaIZmfU	2017-08-28 20:58:30	/toxchick42/status/902274211850240000	toxchick42	0.0
317	Robert Reich	902044096591626240	8135	413	4864	Remember Trump saying again and again he had no business dealings in Russia? https://www.washingtonpost.com/politics/trumps-business-sought-deal-on-a-trump-tower-in-moscow-while-he-ran-for-president/2017/08/27/d6e95114-8b65-11e7-91d5-ab4e4bb76a3a_story.html?utm_term=.6e077183e5b5 …	2017-08-28 05:44:06	/RBReich/status/902044096591626240	RBReich	0.0
318	Michael Hinsley	902319885593673728	1	0	0	Trump Fetishized Vision of “Law and Order”: Lawless Sheriffs and Militarized Police - Slate https://apple.news/AYgeQ0wbHTk2F07qMpJXpWw …	2017-08-28 23:59:59	/chezmichel7/status/902319885593673728	chezmichel7	0.0
319	impeach, imprison, toss keys!	902319885505765376	0	0	0	"All along, the Democrats have been setting up Mike Pence for a Trump-Russia fall

http://www.palmerreport.com/opinion/democrats-mike-pence-trump-russia/2484/ …"	2017-08-28 23:59:59	/RepubliClowns/status/902319885505765377	RepubliClowns	0.0
320	Jack Mulligan	795680282426961920	21119	62	19430	Tupac talks about Donald Trump in 1992 pic.twitter.com/Dyr8oCNT61	2016-11-07 17:32:17	/J4CKMULL/status/795680282426961920	J4CKMULL	0.0
321	Stephen King	897578693454958592	124929	2155	36441	Trump must be removed. Republicans, stand up to this obscene man.	2017-08-15 22:00:11	/StephenKing/status/897578693454958594	StephenKing	0.0
322	Kevin W.	901595964460474368	1220	82	951	Trump Supporters Provide Unwavering Support For Troop Level Increases in Afghanistan.  Obama Didn't Listen to His Generals. #MAGApic.twitter.com/TNSXx9KACh	2017-08-27 00:03:23	/kwilli1046/status/901595964460474369	kwilli1046	0.0
323	Keith Olbermann	902315629545443328	518	70	279	"NEW VIDEO: Make America WHITE Again: the racist meaning of Trump's Arpaio Pardon and ""The Wall"" tweets during Harvey pic.twitter.com/fk6S3LtcR2"	2017-08-28 23:43:04	/KeithOlbermann/status/902315629545443328	KeithOlbermann	0.06818181818181818
324	ThinkProgress	902301110987304960	25	8	26	Trump claims TV ratings motivated his decision to announce Arpaio pardon amid Hurricane Harvey https://thinkprogress.org/trump-claims-tv-ratings-motivated-his-decision-to-announce-arpaio-pardon-amid-hurricane-harvey-11d3e6d08fd3/ …pic.twitter.com/SWnMzjbAHt	2017-08-28 22:45:23	/thinkprogress/status/902301110987304960	thinkprogress	0.0
325	Albert Brooks	902258546988933120	3768	116	708	Watching Houston breaks your heart. Instead of Trump visiting there just get us back in the goddamn Paris Climate Agreement.	2017-08-28 19:56:15	/AlbertBrooks/status/902258546988933120	AlbertBrooks	0.0
326	Clifford Levy	902208237692440576	1050	90	1005	"Breaking from NYT: 
Trump associate boasted that a deal to build a Trump tower in Moscow “will get Donald elected""
http://nyti.ms/2iCIuV1 pic.twitter.com/3bEZfIfLej"	2017-08-28 16:36:20	/cliffordlevy/status/902208237692440576	cliffordlevy	0.0
327	jody kimbrell	902319884503306240	1	1	0	Sure POTUS does working vacation at Southern WH while oval office gets rehab BHO on world vacation which your taxes raised to pay for it	2017-08-28 23:59:59	/kandeekane13/status/902319884503306240	kandeekane13	0.25
328	JShepherd	902319883861598208	0	0	0	So who are they going to us these items on..Trump gonna get more Police Mam kill...	2017-08-28 23:59:59	/jen1rnc/status/902319883861598210	jen1rnc	0.5
329	Jonathan G Parker (Textbook Generic)	902319883815354368	0	0	0	Yes, nothing Trump does works...and he is a Russian puppet, so you have to wonder if its intentional.	2017-08-28 23:59:59	/JonathanGParke1/status/902319883815354370	JonathanGParke1	0.0
330	Angela Latham	902319883777658880	0	0	0	Thousands of faith leaders descend on Washington to condemn racism and Trump https://thinkprogress.org/thousands-faith-leaders-rally-trump-c917605110d4/ … via @thinkprogress	2017-08-28 23:59:59	/Angelajoylatham/status/902319883777658881	Angelajoylatham	0.0
331	Adriana Gómez	822451711998627840	2	0	1	Resistiremos... excelente. Trump no puede ser eterno. https://twitter.com/pulso_fguerrero/status/822421991684710400 …	2017-01-20 14:32:23	/AdrianaEGomez/status/822451711998627840	AdrianaEGomez	0.0
332	HAN SOLO	822587816727220224	280	0	118	SHIT LIT NOW TRUMP GOT YALL ON SME BUCK SHIT	2017-01-20 23:33:13	/GERMJEEZUS/status/822587816727220230	GERMJEEZUS	-0.2
333	Nessie Bly	822594556382367744	20	1	18	@JoshuaMorrowYR @malyoung @AngelicaMcD You're a wealthy white able-bodied heterosexual male. Trump is not attacking people like you. #YRpic.twitter.com/SCpRdg2652	2017-01-20 23:59:59	/NessieBly/status/822594556382367744	NessieBly	0.16666666666666666
334	Hailey mclay	822585736054603776	6	1	3	he's conman Obama has class and grace compassion some thing trump will never have thank god us in UK not this thick #mugs#dum	2017-01-20 23:24:57	/hayley_mclay/status/822585736054603781	hayley_mclay	-0.30000000000000004
335	Juan Pablo Mansilla	822465257746612224	149	5	49	Crónica metió la peluca de Trump para ilustrar el zócalo de la asunción. pic.twitter.com/EpcrJiNZrc	2017-01-20 15:26:12	/juanpmansilla/status/822465257746612225	juanpmansilla	0.0
336	Belladonna Rogers	822496312247652352	2599	80	1458	OUTA THE PARK! President Donald J. Trump hit it outa the park with his Inaugural Address. Straight talk, at long last! No PC! #Inaugurationpic.twitter.com/yHHgQRrii6	2017-01-20 17:29:36	/BeladonnaRogers/status/822496312247652357	BeladonnaRogers	0.05000000000000001
337	Antwan Darden	822594556025774080	0	0	0	I liked a @YouTube video http://youtu.be/C2CuK9P96SQ?a  UNBELIEVABLE DONALD TRUMP QUICK FACTS	2017-01-20 23:59:59	/DardenDigital/status/822594556025774081	DardenDigital	0.22777777777777777
338	Christian Nader	822518235744456704	44	0	48	No ganó la presidencia la ex SoS Hillary Clinton, ella sí tenía experiencia en asesinatos selectivos e injerencia. Trump viene a aprender.	2017-01-20 18:56:43	/ExoSapiens/status/822518235744456704	ExoSapiens	0.0
339	Blake Kelley	822594555950284800	2	0	0	Trump is your president how bout dahh 	2017-01-20 23:59:59	/BlakeKelleyy/status/822594555950284803	BlakeKelleyy	0.0
